"COD_REG","COD_CM","COD_PRO","PRO_COM","COMUNE","eastmost1","eastmost2","westmost1","westmost2","northmost1","northmost2","southmost1","southmost2"
1,0,103,103021,"Ceppo Morelli",8.10072232507559,45.9731210573276,7.9881704648224,45.9962963420475,8.00199747425497,46.0121549944482,8.04862667487726,45.9349065718258
16,0,110,110004,"Canosa di Puglia",16.1447793609341,41.2348475121841,15.8702541836831,41.1399212839221,16.0930778606604,41.2763327922935,15.931871227256,41.1089580308803
1,0,103,103012,"Bognanco",8.25002223658994,46.1199301719146,8.10805226902787,46.1115933630403,8.18522290132757,46.1814206616739,8.14830000914036,46.0930360284038
1,0,103,103013,"Brovello-Carpugnino",8.55126586492875,45.8521755315973,8.49388067239341,45.8331381455494,8.5323673996024,45.871963872374,8.49804335203492,45.8317299133877
1,0,103,103050,"Omegna",8.45762000912589,45.8776143492357,8.36460614659599,45.8609655743887,8.38813857412334,45.9036437848705,8.41710613067347,45.829352064909
1,0,103,103051,"Ornavasso",8.43477940823015,45.959695487927,8.34714795987868,45.9492560436238,8.39985491530692,45.9914146013905,8.38568165367179,45.932688471562
1,0,103,103052,"Pallanzeno",8.27086602448361,46.042402506964,8.22349101396775,46.0384588553824,8.25824156394606,46.0526490381659,8.2371357787087,46.0336411204685
1,0,103,103022,"Cesara",8.38230194496958,45.8121176155726,8.32096509254015,45.8373311833732,8.35146532884675,45.850730164859,8.37519138236493,45.8057794600963
1,0,103,103053,"Piedimulera",8.2761901608263,46.0211417580366,8.22495391309406,46.0376992652644,8.22503530740189,46.0377403138337,8.23300191336505,45.9998263975967
1,0,103,103043,"Massiola",8.33168527650344,45.9483566308085,8.29472589012884,45.9202107429184,8.30842913163866,45.9565165955328,8.31579955176404,45.9083637921972
1,0,103,103044,"Mergozzo",8.47726089439985,45.9517163710139,8.38740184191075,45.9942511121474,8.4045020656492,46.0246004469571,8.44280782624148,45.936009933138
1,0,103,103074,"Vignone",8.58039544845843,45.980875183449,8.54875654994402,45.959738849992,8.57455095029038,45.9833421668665,8.56764258737886,45.9499564693789
